country,iso_code,year,population,gdp,fossil_fuel_consumption,renewables_consumption,fossil_share_energy,renewables_share_energy,energy_per_capita,energy_cons_change_twh,energy_cons_change_pct,electricity_generation,total_energy_demand,pop_growth_rate,renew_fossil_ratio
Kuwait,KWT,2020,4400103,199796817920,419.512,0.157,99.963,0.037,95379.328,-23.177,-5.234,74.64,419.669,-0.9466130500232657,3.742443601136559e-4
Latvia,LVA,2020,1901069,48292864000,30.587,10.138,75.106,24.894,21682.938,-4.042,-8.931,5.72,40.725,-0.6870161214489453,0.3314480007846471
Lithuania,LTU,2020,2795711,78545272832,62,7.943,88.644,11.356,25143.689,-0.303,-0.429,4.7,69.943,0.025044624153536428,0.12811290322580646
Lower-middle-income countries,NA,2020,2969243392,NA,12351.251,1270.027,89.795,9.233,4656.382,-654.984,-4.523,2845.06,13621.278,1.3601626016912367,0.10282577853854642
Luxembourg,LUX,2020,630545,33850189824,36.134,4.287,89.395,10.605,64294.848,-6.747,-14.269,1.22,40.421,1.6817821181843398,0.11864172247744506
Malaysia,MYS,2020,33889515,783174008832,1106.66,85.538,92.825,7.175,35317.566,-44.403,-3.577,174.01,1192.198,1.3426129687267592,0.07729383911951276
Mexico,MEX,2020,126798998,1880176590848,1856.528,178.82,89.994,8.668,16329.48,-189.605,-8.389,325.74,2035.348,0.8238278294538435,0.09631958149836684
Morocco,MAR,2020,36584160,285515939840,224.075,17.233,92.858,7.142,6625.939,-21.437,-8.125,38.8,241.308,1.030908987826,0.07690728550708469
Netherlands,NLD,2020,17636680,802861613056,878.826,95.868,89.24,9.735,56095.773,-32.193,-3.151,121.96,974.694,0.5657603780707127,0.10908644031924407
New Zealand,NZL,2020,5069848,184971345920,145.762,94.275,60.725,39.275,47201.203,-24.262,-9.205,43.35,240.037,1.6130706787195006,0.646773507498525
North Macedonia,MKD,2020,1871976,27100243968,23.8,3.681,86.604,13.396,14801.469,-3.35,-10.785,5.34,27.481,-1.3500773347315944,0.1546638655462185
Norway,NOR,2020,5379229,449485275136,154.663,377.977,29.037,70.963,103431.453,40.437,7.837,154.32,532.64,0.5897686664709435,2.4438747470306406
Oman,OMN,2020,4522447,165230247936,361.133,0.395,99.891,0.109,79946.398,-11.856,-3.175,38.64,361.52799999999996,-1.4976024812658115,0.0010937798539596216
Pakistan,PAK,2020,235001693,1202026446848,819.52,109.215,86.056,11.468,4083.672,-13.966,-1.434,144.49,928.735,1.8201110610241613,0.13326703436157752
Peru,PER,2020,32838533,292988747776,194.701,87.938,68.887,31.113,8766.584,-38.703,-11.851,52.99,282.639,1.1996484603529893,0.45165664274965206
Philippines,PHL,2020,112081229,892256256000,452.137,66.528,87.173,12.827,4583.802,-52.363,-9.249,101.75,518.665,1.1521179318239494,0.14714124258797667
Poland,POL,2020,38170958,1098581278720,1048.529,87.02,92.337,7.663,29845.576,-48.033,-4.046,157.15,1135.549,-0.14356258944866504,0.08299245895917041
Portugal,PRT,2020,10370463,262724222976,181.059,79.964,69.365,30.635,25577.227,-27.809,-9.489,51.39,261.023,0.26389400230180926,0.4416460932624172
Qatar,QAT,2020,2803329,360517009408,512.91,0.441,99.914,0.086,183125.625,-71.847,-12.277,49.4,513.351,0.19475459991136146,8.597999649061239e-4
Romania,ROU,2020,19392420,483499376640,270.632,66.143,74.128,18.117,19053.244,-14.329,-3.733,55.21,336.775,-0.5593364899795652,0.24440199237340743
Russia,RUS,2020,146371239,3606716612608,6961.566,536.377,86.683,6.679,55172.816,-294.317,-3.516,1085.42,7497.942999999999,-0.1103956067781453,0.07704832504640478
Saudi Arabia,SAU,2020,30991155,1613932920832,2885.845,2.263,99.922,0.078,93196.031,-79.127,-2.667,380.9,2888.1079999999997,1.7011517201572144,7.841724001115791e-4
Singapore,SGP,2020,5620104,409204981760,910.41,2.869,99.686,0.314,162518.469,-61.137,-6.274,53.07,913.279,-0.8712584884028574,0.00315132742390791
Slovakia,SVK,2020,5454981,143565094912,121.471,19.806,67.706,11.039,33203.672,-3.724,-2.014,28.51,141.27700000000002,0.0808355081803296,0.16305126326448288
Slovenia,SVN,2020,2102370,60849950720,45.377,15.055,59.614,19.778,36765.824,-2.707,-3.384,16.89,60.432,0.910773041117983,0.33177600987284306
South Africa,ZAF,2020,60562321,675871719424,1336.406,36.073,95.667,2.582,23110.025,-72.111,-4.9,239.46,1372.479,1.6353893617334063,0.026992545678483935
South Korea,KOR,2020,51858440,2001231675392,2863.894,117.038,84.82,3.466,65364.66,-126.225,-3.59,577.12,2980.932,0.17510888527402851,0.04086673598953034
Spain,ESP,2020,47679437,1460507901952,951.118,307.592,67.808,21.929,29844.311,-160.911,-10.159,259.47,1258.71,0.5151568021231211,0.32340046135179856
Sri Lanka,LKA,2020,22561751,269918240768,88.522,15.486,85.11,14.89,4653.042,-8.055,-7.126,16.49,104.00800000000001,0.6749337754476196,0.17493956304647432
Sweden,SWE,2020,10353627,456885338112,162.972,296.72,28.042,51.056,57977.688,-25.54,-4.081,163.78,459.692,0.725347862277008,1.8206808531526888
Switzerland,CHE,2020,8640538,525896482816,137.713,107.5,45.604,35.598,35831.355,-26.353,-7.844,68.49,245.213,0.7351341570871265,0.7806089475939091
Taiwan,TWN,2020,23663407,1143369498624,1173.605,34.401,91.286,2.676,54479.328,-38.979,-2.935,279.99,1208.006,-0.04511683829172216,0.02931224730637651
Thailand,THA,2020,71641437,1078332620800,1280.837,95.962,93.03,6.97,19257.488,-100.111,-6.765,176.48,1376.799,0.16669086427635296,0.07492132097995295
Trinidad and Tobago,TTO,2020,1480979,36985044992,169.327,0.015,99.991,0.009,114345.516,-25.86,-13.248,9.23,169.34199999999998,-0.2602295326846003,8.858599042090156e-5
Turkey,TUR,2020,86091644,2029749403648,1482.096,327.603,81.897,18.103,21161.512,-27.299,-1.476,302,1809.699,0.8599455362008415,0.22104033746801827
Turkmenistan,TKM,2020,6949869,91559231488,444.235,0.025,99.994,0.006,63923.691,93.584,26.687,25.76,444.26,2.1454325580520335,5.627652031019618e-5
Ukraine,UKR,2020,44679967,428931219456,680.882,42.929,74.661,4.707,20556.229,-39.212,-4.095,147.79,723.8109999999999,-0.6171063888433767,0.06304910395633899
United Arab Emirates,ARE,2020,9448476,698549469184,1166.78,12.804,98.579,1.082,125364.016,-32.459,-2.667,137.31,1179.584,0.7535985233218221,0.010973791117434307
United Kingdom,GBR,2020,67351806,2334803886080,1464.439,374.262,74.612,19.068,29440.082,-210.142,-9.582,314.9,1838.701,0.35895206904510757,0.25556680749420085
United States,USA,2020,339436106,18027359764480,19944.744,2477.656,81.489,10.123,72562.68,-1948.1,-7.33,4043.18,22422.399999999998,0.48731043030815413,0.12422601162491732
Upper-middle-income countries,NA,2020,2832098276,NA,54074.156,8749.581,84.433,13.662,22790.314,246.34,0.383,11444.069,62823.737,0.4791791855716321,0.16180707471421282
Uzbekistan,UZB,2020,33586325,346785284096,526.67,12.361,97.707,2.293,16072.546,-3.553,-0.654,66.53,539.031,1.8858683641615543,0.02347010461959102
Venezuela,VEN,2020,28444030,138029481984,351.342,165.955,67.919,32.081,18557.854,-129.108,-19.652,80.51,517.297,-1.70714032044254,0.472346033209807
Vietnam,VNM,2020,98079150,752629579776,1005.433,209.976,82.724,17.276,12527.926,20.555,1.701,244,1215.409,0.931750764375801,0.20884136486469013
Algeria,DZA,2021,44761051,578853797888,705.838,1.684,99.762,0.238,15808.997,58.729,9.05,85.6,707.5219999999999,1.6325537683414808,0.0023858165754748256
Argentina,ARG,2021,45312226,812324159488,814.009,103.147,86.394,10.947,20925.641,84.215,9.747,153.15,917.1560000000001,0.26621796105706247,0.12671481519246103
Australia,AUS,2021,25956358,1296705126400,1383.953,193.787,87.717,12.283,61230.586,3.911,0.247,267.45,1577.74,0.8259330853817155,0.1400242638297688
Austria,AUT,2021,8967006,379835219968,260.531,138.067,65.362,34.638,45314.43,6.191,1.547,66.81,398.598,0.5116259154151575,0.5299446131170571
Azerbaijan,AZE,2021,10234332,167584579584,193.515,3.809,98.07,1.93,19302.621,12.621,6.825,27.79,197.32399999999998,0.5170458965153912,0.019683228690282408
Bangladesh,BGD,2021,167658798,807308361728,488.968,3.301,99.329,0.671,2937.337,35.023,7.656,95.65,492.269,0.8183021924656234,0.006750953027600988
Belarus,BLR,2021,9251315,184521981952,294.609,3.455,94.335,1.106,33803.266,26.18,9.137,41.25,298.06399999999996,-1.0649353815933789,0.011727408191874655
Belgium,BEL,2021,11570794,474995851264,541.398,67.433,73.882,9.202,63805.867,74.379,11.203,99.39,608.831,0.26636788126226435,0.1245534708292236
Brazil,BRA,2021,209550238,3097565331456,1939.336,1531.76,55.294,43.673,17089.93,158.77,4.639,656.11,3471.096,0.42626744646819953,0.7898373463907234
Bulgaria,BGR,2021,6877173,133889810432,150.05,29.074,68.288,13.231,32263.496,26.508,13.568,47.22,179.12400000000002,-0.8139054916013398,0.1937620793068977
Canada,CAN,2021,38454011,1703443300352,2461.184,1103.852,64.911,29.113,100431.133,27.035,0.705,649.93,3565.036,0.7391834365066552,0.4485044596421885
Chile,CHL,2021,19456275,437659205632,360.715,110.322,76.579,23.421,24509.162,34.379,7.77,87.13,471.037,0.4424858482430273,0.3058425626879947
China,CHN,2021,1426437224,26180600201216,36292.25,6170.007,83.496,14.195,30738.947,2353.289,5.671,8534.26,42462.257,0.023222957529862226,0.17000894130289523
Colombia,COL,2021,51188120,690925207552,391.295,165.042,70.334,29.666,11053.641,48.002,9.27,84.36,556.337,1.102460214009713,0.42178407595292555
Croatia,HRV,2021,3924558,96194363392,69.077,27.782,71.317,28.683,25050.484,6.934,7.588,15.11,96.859,-0.7420525263929418,0.4021888617050538
Cyprus,CYP,2021,1317269,32428679168,27.532,2.196,92.612,7.388,22654.434,1.561,5.518,5.12,29.728,1.1570401519887084,0.07976173180299288
Czechia,CZE,2021,10530619,334729445376,354.346,33.74,76.404,7.275,44290.461,23.838,5.386,83.66,388.086,-0.18449143954602062,0.09521766860639037
Denmark,DNK,2021,5856724,288414400512,115.401,73.192,61.19,38.81,32757.148,-0.317,-0.165,32.92,188.593,0.43284015403971854,0.6342406045008275
Ecuador,ECU,2021,17682398,169866625024,143.872,64.753,68.962,31.038,12023.08,29.734,16.261,32.12,208.625,0.7773392987555117,0.45007367660142344
Egypt,EGY,2021,110956950,1400985616384,994.929,62.466,94.092,5.908,9564.889,74.386,7.537,209.66,1057.395,1.5019657627276017,0.0627843795888953
Estonia,EST,2021,1331699,40521482240,52.411,8.743,85.703,14.297,46139.469,2.711,4.615,7.19,61.154,0.15651111823095054,0.16681612638568238
Finland,FIN,2021,5541019,221538484224,146.355,110.278,46.498,35.036,57855.254,6.627,2.111,72.11,256.633,0.20724980057179967,0.7534966348946057
France,FRA,2021,66083491,2604822691840,1296.505,330.825,50.611,12.914,39307.254,153.295,6.272,550.45,1627.3300000000002,0.2704868958343304,0.2551667752920351
Germany,DEU,2021,83697031,3841041629184,2749.067,644.416,77.14,18.082,42994.266,99.577,2.846,578.83,3393.483,0.08175426843196736,0.23441262071822916
Greece,GRC,2021,10579511,249158205440,241.738,57.441,80.8,19.2,28596.426,25.58,9.236,54.24,299.179,-1.1197537188588766,0.23761675863951884
High-income countries,NA,2021,1404869041,NA,62138.199,9270.049,80.909,12.07,55068.039,3236.977,4.367,12723.61,71408.248,0.08709350618034074,0.14918438495457523
Hong Kong,HKG,2021,7484547,369654431744,242.064,1.594,99.346,0.654,32558.6,-14.26,-5.528,36.22,243.658,-0.07544526860304628,0.006585035362548748
Hungary,HUN,2021,9707794,272892477440,221.14,21.808,78.326,7.724,29250.553,13.631,5.042,36.1,242.94799999999998,-0.42696894513017747,0.09861626119200508
Iceland,ISL,2021,372597,15049658368,9.627,52.459,15.506,84.494,162761.859,2.563,4.413,19.39,62.086000000000006,1.6438834495909387,5.44915342266542
India,IND,2021,1414203840,9801620783104,8565.351,822.007,90.204,8.657,6749.358,752.749,8.562,1695.51,9387.358,0.8260408701759916,0.0959688633892528
Indonesia,IDN,2021,276758010,3323654569984,1957.702,243.844,88.924,11.076,7937.189,80.37,3.798,309.36,2201.546,0.7070888551954939,0.12455623991802633
Iran,IRN,2021,88455443,1525523152896,3325.685,38.438,98.602,1.14,38159.289,-45.979,-1.344,356.41,3364.123,0.8344934476260649,0.011557919646629191
Iraq,IRQ,2021,43071162,487935967232,608.693,9.168,98.516,1.484,14358.398,23.665,3.979,120.46,617.861,2.266581341551289,0.015061779912041044
Ireland,IRL,2021,5028387,287639633920,146.45,31.71,82.201,17.799,35773.266,3.299,1.868,31.58,178.16,0.9197480813076009,0.21652441106179585
Israel,ISR,2021,8942868,316373434368,276.969,14.236,95.111,4.889,32656.676,6.909,2.423,73.15,291.205,1.6197700925295582,0.051399254068144815
Italy,ITA,2021,59729300,2060299927552,1453.988,319.47,81.986,18.014,29887.201,121.719,7.317,285.49,1773.458,-0.3061353555106851,0.21971983262585387
Japan,JPN,2021,125679288,4725883797504,4308.351,540.688,86.17,10.814,40020.184,204.468,4.237,1034.67,4849.039,-0.4949934993204161,0.12549766720492364
Kazakhstan,KAZ,2021,19743565,487951269888,789.268,31.004,96.22,3.78,41644.219,86.268,11.722,115.08,820.272,1.342260176218486,0.039281967595290825
Kuwait,KWT,2021,4360703,202410131456,468.581,0.522,99.889,0.111,107582.508,49.457,11.784,80.8,469.103,-0.8954335841683706,0.0011140016347227053
Latvia,LVA,2021,1885546,50255495168,32.291,10.29,75.835,24.165,22845.902,1.856,4.503,5.85,42.580999999999996,-0.8165405884794292,0.3186646433990895
Lithuania,LTU,2021,2794443,83242844160,61.422,8.384,87.989,12.011,25103.211,-0.145,-0.206,4.3,69.806,-0.04535518871585797,0.13649832307642215
Lower-middle-income countries,NA,2021,3007016978,NA,13278.367,1385.597,89.653,9.355,4950.864,1061.4,7.677,3036.14,14663.964,1.272161995940547,0.10434995508107284
Luxembourg,LUX,2021,640233,35577397248,38.818,4.278,90.072,9.928,67498.109,2.674,6.595,1.23,43.096,1.5364486277743856,0.11020660518316244
Malaysia,MYS,2021,34282367,807389757440,1150.871,95.275,92.354,7.646,36500.801,54.439,4.548,175.21,1246.1460000000002,1.1592139928824594,0.0827851253528849
Mexico,MEX,2021,127648107,1973140979712,1950.815,208.781,89.121,9.538,17223.484,127.983,6.181,330,2159.596,0.6696496134772295,0.10702244959158096
Morocco,MAR,2021,36954394,308157382656,248.613,19.077,92.874,7.126,7275.991,26.475,10.922,41.3,267.69,1.0120062890606207,0.07673371867118775
Netherlands,NLD,2021,17730519,841906651136,884.229,115.929,87.583,11.483,57247.406,25.683,2.596,120.8,1000.158,0.5320672598244114,0.1311074393624276
New Zealand,NZL,2021,5107644,196312449024,141.322,95.464,59.684,40.316,46175.898,-3.453,-1.443,43.55,236.786,0.7455055851773071,0.675506998202686
North Macedonia,MKD,2021,1851059,28165636096,24.623,4.125,85.652,14.348,15665.547,1.29,4.655,5.53,28.748,-1.1173754364372193,0.1675262965520042
Norway,NOR,2021,5408030,467007995904,156.456,388.789,28.695,71.305,105250.953,12.819,2.304,157.13,545.245,0.5354113015080786,2.4849734110548654
Oman,OMN,2021,4500378,170025222144,396.243,1.977,99.504,0.496,88513.258,36.79,10.175,41.82,398.21999999999997,-0.48798802948934505,0.004989362588108812
Pakistan,PAK,2021,239477758,1278204968960,915.025,105.111,86.422,9.927,4451.4,106.342,11.081,161.76,1020.136,1.9046947887307346,0.11487227124941943
Peru,PER,2021,33155845,332691636224,229.98,92.159,71.392,28.608,9877.379,39.611,13.759,56.99,322.139,0.9662794619966733,0.4007261501000087
Philippines,PHL,2021,113100906,943141683200,478.585,71.183,87.052,12.948,4823.635,31.799,6.19,105.75,549.768,0.9097660768869692,0.14873637911760712
Poland,POL,2021,38040252,1173809528832,1127.997,92.762,92.401,7.599,32196.377,85.524,7.507,178.79,1220.759,-0.34242263450657956,0.0822360343156941
Portugal,PRT,2021,10390906,277181300736,177.731,84.396,67.803,32.197,25646.461,1.242,0.468,49.22,262.127,0.19712716780340475,0.47485244554973527
Qatar,QAT,2021,2814939,366245576704,542.62,0.439,99.919,0.081,192924.016,29.708,5.787,51.79,543.059,0.41415046182592197,8.090376322288157e-4
Romania,ROU,2021,19248115,505119539200,287.704,69.975,74.637,18.153,20261.879,20.514,5.552,58.56,357.679,-0.7441309542594478,0.24321872480048937
Russia,RUS,2021,145836117,3809571241984,7193.553,545.825,86.804,6.586,57127.59,255.552,3.164,1157.07,7739.378,-0.36559231421140054,0.07587696928068786
Saudi Arabia,SAU,2021,31328320,1677226672128,2979.729,2.463,99.917,0.083,95196.477,94.093,3.258,392.94,2982.192,1.0879394459483682,8.26585236442643e-4
Singapore,SGP,2021,5546240,445551968256,908.861,3.08,99.662,0.338,164444.094,-1.324,-0.145,55.79,911.941,-1.3142817285943462,0.0033888570419459084
Slovakia,SVK,2021,5442712,147892584448,135.072,19.772,69.773,10.213,35868.73,14.098,7.783,29.7,154.844,-0.2249137073071382,0.14638118929163704
Slovenia,SVN,2021,2113450,65846345728,46.636,14.805,61.774,19.61,36235.5,-0.713,-0.923,15.59,61.441,0.5270242630935563,0.3174586156617205
South Africa,ZAF,2021,61502553,709077893120,1326.379,45.54,94.583,3.247,22855.152,6.053,0.433,244.31,1371.9189999999999,1.5525032470271407,0.0343340779671572
South Korea,KOR,2021,51848358,2084182687744,3032.615,138.026,85.19,3.877,68918.633,183.609,5.417,607.76,3170.6409999999996,-0.01944138697577482,0.045513855204171984
Spain,ESP,2021,47735610,1541122031616,1034.75,336.409,68.505,22.272,32091.334,108.939,7.656,270.75,1371.159,0.11781389113298464,0.32511137956028024
Sri Lanka,LKA,2021,22700326,278898409472,84.89,22.572,78.995,21.005,4795.054,3.869,3.685,17.5,107.462,0.6142032149898294,0.2658970432324184
Sweden,SWE,2021,10416075,481492434944,176.748,307.327,28.762,50.01,60836.695,33.4,5.564,171.78,484.075,0.6031509537672161,1.7387862946115373
Switzerland,CHE,2021,8706973,548098277376,131.863,105.486,46.596,37.276,33316.738,-19.514,-6.303,63.09,237.349,0.7688757343582078,0.7999666320347634
Taiwan,TWN,2021,23558281,1218008711168,1258.261,40.074,92.06,2.932,58168.285,81.178,6.297,291.03,1298.335,-0.44425555457842564,0.03184871819121788
Thailand,THA,2021,71727293,1095187103744,1286.562,97.35,92.966,7.034,19334.592,7.184,0.521,176.36,1383.9119999999998,0.11984125890718803,0.07566677703833939
Trinidad and Tobago,TTO,2021,1487659,36605214720,173.108,0.015,99.991,0.009,116373.656,3.781,2.233,9.27,173.123,0.4510529858964914,8.665110797883401e-5
Turkey,TUR,2021,86686206,2260196130816,1636.802,304.751,84.304,15.696,22505.576,129.094,7.086,327.88,1941.5529999999999,0.6906152239350895,0.18618684483523357
Turkmenistan,TKM,2021,7091984,95789277184,444.77,0.025,99.994,0.006,62718.258,0.536,0.121,28.4,444.79499999999996,2.044858687264465,5.6208827034197454e-5
Ukraine,UKR,2021,44298591,443313258496,660.588,54.635,71.218,5.89,21105.297,16.483,1.795,155.46,715.223,-0.8535726984758069,0.0827066189516007
United Arab Emirates,ARE,2021,9789001,725904654336,1197.759,15.401,96.66,1.243,126734.719,56.107,4.737,149.05,1213.16,3.6040203732326783,0.012858179316540305
United Kingdom,GBR,2021,67668749,2512190177280,1514.853,344.991,76.764,17.482,29422.256,8.125,0.41,309.18,1859.844,0.4705783242100442,0.22773892912381596
United States,USA,2021,340161392,19099377729536,21170.129,2610.055,82.05,10.116,76307.391,1326.434,5.385,4153.62,23780.184,0.2136737922629834,0.12328951798073595
Upper-middle-income countries,NA,2021,2841889991,NA,56593.965,9435.909,83.98,14.002,23899.297,3374.762,5.229,12365.96,66029.874,0.3457406504208472,0.1667299507995243
Uzbekistan,UZB,2021,34243658,372457832448,562.676,12.464,97.833,2.167,16818.223,36.1,6.687,71.44,575.1400000000001,1.9571447605535883,0.022151291329290744
Venezuela,VEN,2021,28237786,138656120832,426.502,167.159,71.843,28.157,21392.824,76.226,14.441,82.93,593.6610000000001,-0.7250871272460337,0.39193016679874887
Vietnam,VNM,2021,98935054,771912040448,939.331,267.416,77.84,22.16,12365.535,-5.343,-0.435,253.61,1206.747,0.8726666167070167,0.2846877192384793
Algeria,DZA,2022,45477339,595820019712,732.472,1.673,99.772,0.228,16145.355,26.62,3.762,91.47,734.145,1.6002483945249633,0.0022840463526250833
Argentina,ARG,2022,45407866,854914301952,856.942,119.466,86.146,12.01,22049.957,53.054,5.595,145.62,976.408,0.2110688625184735,0.1394096683322792
Australia,AUS,2022,26200929,1344251494400,1429.625,218.301,86.753,13.247,63386.676,71.467,4.497,272.92,1647.926,0.9422392771744017,0.15269808516219288
